Datetime,Value,ID,Anomaly
2020-03-03 21:45,135.6432495,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 22:00,135.6151581,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 22:15,136.1103821,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 22:30,136.1977386,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 22:45,136.1164703,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 23:00,135.9101257,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 23:23,135.687561,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-03 23:30,136.4540558,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 0:00,136.1693573,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 0:15,135.9591217,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 0:30,136.5645599,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 0:45,136.4561462,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 1:00,136.4561462,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 1:15,136.1432953,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 1:30,136.3443604,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 1:45,136.0665588,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 2:00,135.9770966,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 2:15,136.2564392,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 2:30,136.2571716,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 2:45,136.5746918,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 3:00,136.2551422,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 3:15,136.578598,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
2020-03-04 3:30,136.2582245,Campus Energy Centre Boiler B-2 Gas Pressure,FALSE
