"Datetime","Value","ID","Anomaly"
2020-01-10 02:45:00,135.075729370117,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 03:00:00,135.628814697266,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 03:15:00,135.720489501953,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 03:30:00,135.529296875,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 03:45:00,136.081787109375,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 04:00:00,135.547576904297,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 04:15:00,135.348922729492,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 04:30:00,135.842102050781,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 04:45:00,135.877288818359,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 05:00:00,136.922485351562,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 05:15:00,136.969711303711,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 05:30:00,135.688171386719,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 05:45:00,137.112121582031,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 06:00:00,136.147827148438,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 06:15:00,136.125061035156,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 06:30:00,136.217224121094,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 06:45:00,136.975067138672,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 07:00:00,136.123443603516,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 07:15:00,137.1171875,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
2020-01-10 07:30:00,137.130386352539,"Campus Energy Centre Boiler B-1 Gas Pressure",FALSE
