Timestamp,Campus Energy Centre Feeder 60L56 Apparent Power
2021-04-01T09:36:38-07:00 Los_Angeles,14621.2646484375kVA
2021-04-01T09:39:24-07:00 Los_Angeles,14784.3486328125kVA
2021-04-01T09:40:24-07:00 Los_Angeles,14618.046875kVA
2021-04-01T09:41:30-07:00 Los_Angeles,14557.064453125kVA
2021-04-01T09:42:39-07:00 Los_Angeles,14820.2265625kVA
2021-04-01T09:43:39-07:00 Los_Angeles,14732.361328125kVA
2021-04-01T09:44:56-07:00 Los_Angeles,14578.673828125kVA
2021-04-01T09:45:00-07:00 Los_Angeles,14578.673828125kVA
2021-04-01T09:46:33-07:00 Los_Angeles,14675.720703125kVA
2021-04-01T09:49:18-07:00 Los_Angeles,14774.396484375kVA
2021-04-01T09:50:27-07:00 Los_Angeles,14857.095703125kVA
2021-04-01T09:51:27-07:00 Los_Angeles,14967.49609375kVA
2021-04-01T09:52:27-07:00 Los_Angeles,14904.265625kVA
2021-04-01T09:53:41-07:00 Los_Angeles,14830.45703125kVA
2021-04-01T09:55:19-07:00 Los_Angeles,14897.455078125kVA
2021-04-01T09:56:42-07:00 Los_Angeles,14973.041015625kVA
2021-04-01T09:58:04-07:00 Los_Angeles,14846.0595703125kVA
2021-04-01T09:59:04-07:00 Los_Angeles,14970.224609375kVA
2021-04-01T10:00:00-07:00 Los_Angeles,14991.8203125kVA
2021-04-01T10:01:00-07:00 Los_Angeles,14830.595703125kVA
2021-04-01T10:02:28-07:00 Los_Angeles,14755.876953125kVA
2021-04-01T10:03:28-07:00 Los_Angeles,14687.69921875kVA
2021-04-01T10:04:33-07:00 Los_Angeles,14765.1171875kVA
2021-04-01T10:05:42-07:00 Los_Angeles,14633.8505859375kVA
2021-04-01T10:07:06-07:00 Los_Angeles,14759.5751953125kVA
2021-04-01T10:09:09-07:00 Los_Angeles,14700.5kVA
2021-04-01T10:10:09-07:00 Los_Angeles,14850.482421875kVA
2021-04-01T10:11:09-07:00 Los_Angeles,14702.58203125kVA
2021-04-01T10:12:09-07:00 Los_Angeles,14769.8525390625kVA
2021-04-01T10:14:41-07:00 Los_Angeles,14686.580078125kVA
2021-04-01T10:15:00-07:00 Los_Angeles,14654.341796875kVA
2021-04-01T10:16:31-07:00 Los_Angeles,14598.4609375kVA
2021-04-01T10:17:31-07:00 Los_Angeles,14847.6416015625kVA
2021-04-01T10:18:31-07:00 Los_Angeles,14751.2490234375kVA
2021-04-01T10:19:31-07:00 Los_Angeles,14572.14453125kVA
2021-04-01T10:20:31-07:00 Los_Angeles,14679.583984375kVA
2021-04-01T10:21:44-07:00 Los_Angeles,14545.640625kVA
2021-04-01T10:22:44-07:00 Los_Angeles,14620.5703125kVA
2021-04-01T10:23:48-07:00 Los_Angeles,14725.01953125kVA
2021-04-01T10:25:40-07:00 Los_Angeles,14654.58984375kVA
2021-04-01T10:27:46-07:00 Los_Angeles,14576.5341796875kVA
2021-04-01T10:28:46-07:00 Los_Angeles,14693.2119140625kVA
2021-04-01T10:29:46-07:00 Los_Angeles,14541.81640625kVA
2021-04-01T10:30:00-07:00 Los_Angeles,14559.53515625kVA
2021-04-01T10:31:03-07:00 Los_Angeles,14730.2666015625kVA
2021-04-01T10:32:03-07:00 Los_Angeles,14573.2236328125kVA
2021-04-01T10:33:21-07:00 Los_Angeles,14643.69140625kVA
2021-04-01T10:34:30-07:00 Los_Angeles,14545.396484375kVA
2021-04-01T10:35:39-07:00 Los_Angeles,14649.072265625kVA
2021-04-01T10:37:02-07:00 Los_Angeles,14758.646484375kVA
2021-04-01T10:38:25-07:00 Los_Angeles,14684.91796875kVA
