Timestamp,Campus Energy Centre Campus HW Main Meter Flow
2021-03-08T14:49:07-08:00 Los_Angeles,115.55555725097656L/s
2021-03-08T14:50:00-08:00 Los_Angeles,115L/s
2021-03-08T14:51:38-08:00 Los_Angeles,120L/s
2021-03-08T14:52:39-08:00 Los_Angeles,115L/s
2021-03-08T14:53:39-08:00 Los_Angeles,120L/s
2021-03-08T14:54:50-08:00 Los_Angeles,125L/s
2021-03-08T14:56:11-08:00 Los_Angeles,120L/s
2021-03-08T14:57:11-08:00 Los_Angeles,125L/s
2021-03-08T14:58:11-08:00 Los_Angeles,130L/s
2021-03-08T14:59:43-08:00 Los_Angeles,135L/s
2021-03-08T15:00:00-08:00 Los_Angeles,130L/s
2021-03-08T15:01:24-08:00 Los_Angeles,135L/s
2021-03-08T15:02:24-08:00 Los_Angeles,130L/s
2021-03-08T15:03:24-08:00 Los_Angeles,125L/s
2021-03-08T15:04:24-08:00 Los_Angeles,130L/s
2021-03-08T15:05:24-08:00 Los_Angeles,125L/s
2021-03-08T15:06:24-08:00 Los_Angeles,120L/s
2021-03-08T15:07:24-08:00 Los_Angeles,125.27777862548828L/s
2021-03-08T15:08:24-08:00 Los_Angeles,120L/s
2021-03-08T15:09:28-08:00 Los_Angeles,125.27777862548828L/s
2021-03-08T15:10:00-08:00 Los_Angeles,125L/s
2021-03-08T15:11:19-08:00 Los_Angeles,120L/s
2021-03-08T15:12:20-08:00 Los_Angeles,125L/s
2021-03-08T15:13:30-08:00 Los_Angeles,120L/s
2021-03-08T15:14:30-08:00 Los_Angeles,125L/s
2021-03-08T15:16:42-08:00 Los_Angeles,120L/s
2021-03-08T15:17:42-08:00 Los_Angeles,125L/s
2021-03-08T15:18:42-08:00 Los_Angeles,120L/s
2021-03-08T15:19:43-08:00 Los_Angeles,125L/s
2021-03-08T15:20:00-08:00 Los_Angeles,120L/s
2021-03-08T15:21:00-08:00 Los_Angeles,125L/s
2021-03-08T15:22:00-08:00 Los_Angeles,120L/s
2021-03-08T15:23:00-08:00 Los_Angeles,125L/s
2021-03-08T15:24:00-08:00 Los_Angeles,120L/s
2021-03-08T15:25:06-08:00 Los_Angeles,125L/s
2021-03-08T15:26:06-08:00 Los_Angeles,120L/s
2021-03-08T15:27:07-08:00 Los_Angeles,125L/s
2021-03-08T15:28:17-08:00 Los_Angeles,120L/s
2021-03-08T15:29:28-08:00 Los_Angeles,125L/s
2021-03-08T15:30:00-08:00 Los_Angeles,125L/s
2021-03-08T15:31:00-08:00 Los_Angeles,130L/s
2021-03-08T15:32:00-08:00 Los_Angeles,125L/s
2021-03-08T15:33:01-08:00 Los_Angeles,120L/s
2021-03-08T15:34:01-08:00 Los_Angeles,125L/s
2021-03-08T15:35:02-08:00 Los_Angeles,120L/s
2021-03-08T15:36:02-08:00 Los_Angeles,125L/s
2021-03-08T15:37:14-08:00 Los_Angeles,120L/s
2021-03-08T15:38:14-08:00 Los_Angeles,125L/s
2021-03-08T15:39:14-08:00 Los_Angeles,120L/s
2021-03-08T15:40:00-08:00 Los_Angeles,120L/s
2021-03-08T15:41:15-08:00 Los_Angeles,125L/s
2021-03-08T15:42:26-08:00 Los_Angeles,120L/s
2021-03-08T15:43:26-08:00 Los_Angeles,125L/s
2021-03-08T15:44:27-08:00 Los_Angeles,120L/s
2021-03-08T15:45:27-08:00 Los_Angeles,130L/s
2021-03-08T15:46:28-08:00 Los_Angeles,125L/s
2021-03-08T15:47:28-08:00 Los_Angeles,120L/s
2021-03-08T15:48:28-08:00 Los_Angeles,130L/s
2021-03-08T15:49:28-08:00 Los_Angeles,125L/s
2021-03-08T15:50:00-08:00 Los_Angeles,125L/s
2021-03-08T15:51:13-08:00 Los_Angeles,120L/s
2021-03-08T15:52:14-08:00 Los_Angeles,125L/s
2021-03-08T15:53:14-08:00 Los_Angeles,120L/s
2021-03-08T15:55:35-08:00 Los_Angeles,125L/s
2021-03-08T15:56:35-08:00 Los_Angeles,120L/s
2021-03-08T15:57:35-08:00 Los_Angeles,125L/s
2021-03-08T15:58:35-08:00 Los_Angeles,120L/s
2021-03-08T15:59:35-08:00 Los_Angeles,115L/s
2021-03-08T16:00:00-08:00 Los_Angeles,120L/s
2021-03-08T16:01:00-08:00 Los_Angeles,115L/s
2021-03-08T16:02:00-08:00 Los_Angeles,120L/s
2021-03-08T16:03:00-08:00 Los_Angeles,125L/s
2021-03-08T16:04:00-08:00 Los_Angeles,120L/s
2021-03-08T16:05:00-08:00 Los_Angeles,125L/s
2021-03-08T16:06:00-08:00 Los_Angeles,120L/s
2021-03-08T16:07:12-08:00 Los_Angeles,125L/s
2021-03-08T16:08:23-08:00 Los_Angeles,120L/s
2021-03-08T16:09:23-08:00 Los_Angeles,125L/s
2021-03-08T16:10:00-08:00 Los_Angeles,120L/s
2021-03-08T16:11:00-08:00 Los_Angeles,125L/s
2021-03-08T16:12:05-08:00 Los_Angeles,120L/s
2021-03-08T16:13:05-08:00 Los_Angeles,125L/s
2021-03-08T16:14:06-08:00 Los_Angeles,130L/s
2021-03-08T16:15:06-08:00 Los_Angeles,125L/s
2021-03-08T16:16:06-08:00 Los_Angeles,130L/s
2021-03-08T16:17:08-08:00 Los_Angeles,125L/s
2021-03-08T16:18:08-08:00 Los_Angeles,120L/s
2021-03-08T16:19:08-08:00 Los_Angeles,125L/s
2021-03-08T16:20:00-08:00 Los_Angeles,125L/s
2021-03-08T16:21:09-08:00 Los_Angeles,120L/s
2021-03-08T16:22:09-08:00 Los_Angeles,130L/s
2021-03-08T16:23:09-08:00 Los_Angeles,125L/s
2021-03-08T16:24:10-08:00 Los_Angeles,130L/s
2021-03-08T16:25:10-08:00 Los_Angeles,135L/s
2021-03-08T16:26:12-08:00 Los_Angeles,130L/s
2021-03-08T16:27:34-08:00 Los_Angeles,125L/s
2021-03-08T16:28:34-08:00 Los_Angeles,135L/s
2021-03-08T16:29:55-08:00 Los_Angeles,140L/s
2021-03-08T16:30:00-08:00 Los_Angeles,140L/s
2021-03-08T16:31:00-08:00 Los_Angeles,135.55555725097656L/s
2021-03-08T16:32:00-08:00 Los_Angeles,130L/s
2021-03-08T16:33:00-08:00 Los_Angeles,135L/s
2021-03-08T16:34:08-08:00 Los_Angeles,130L/s
2021-03-08T16:35:50-08:00 Los_Angeles,135L/s
2021-03-08T16:36:50-08:00 Los_Angeles,130L/s
2021-03-08T16:37:50-08:00 Los_Angeles,135L/s
2021-03-08T16:39:33-08:00 Los_Angeles,140L/s
2021-03-08T16:40:00-08:00 Los_Angeles,140L/s
2021-03-08T16:41:00-08:00 Los_Angeles,135L/s
2021-03-08T16:42:00-08:00 Los_Angeles,140L/s
2021-03-08T16:43:16-08:00 Los_Angeles,145L/s
2021-03-08T16:44:16-08:00 Los_Angeles,140L/s
2021-03-08T16:45:16-08:00 Los_Angeles,150L/s
2021-03-08T16:46:16-08:00 Los_Angeles,145L/s
2021-03-08T16:47:16-08:00 Los_Angeles,150L/s
2021-03-08T16:48:19-08:00 Los_Angeles,145L/s
2021-03-08T16:49:19-08:00 Los_Angeles,150L/s
2021-03-08T16:50:00-08:00 Los_Angeles,150L/s
2021-03-08T16:51:00-08:00 Los_Angeles,155L/s
2021-03-08T16:52:00-08:00 Los_Angeles,150L/s
2021-03-08T16:53:00-08:00 Los_Angeles,155L/s
2021-03-08T16:54:00-08:00 Los_Angeles,150L/s
2021-03-08T16:55:54-08:00 Los_Angeles,155L/s
2021-03-08T16:56:54-08:00 Los_Angeles,150L/s
2021-03-08T16:57:55-08:00 Los_Angeles,155L/s
2021-03-08T16:58:55-08:00 Los_Angeles,150L/s
2021-03-08T16:59:56-08:00 Los_Angeles,155L/s
2021-03-08T17:00:00-08:00 Los_Angeles,155L/s
2021-03-08T17:01:06-08:00 Los_Angeles,150L/s
2021-03-08T17:02:06-08:00 Los_Angeles,155L/s
2021-03-08T17:03:07-08:00 Los_Angeles,145L/s
2021-03-08T17:04:28-08:00 Los_Angeles,140L/s
2021-03-08T17:05:28-08:00 Los_Angeles,150L/s
2021-03-08T17:06:28-08:00 Los_Angeles,145L/s
2021-03-08T17:07:50-08:00 Los_Angeles,140L/s
2021-03-08T17:08:50-08:00 Los_Angeles,145L/s
2021-03-08T17:09:51-08:00 Los_Angeles,140L/s
2021-03-08T17:10:00-08:00 Los_Angeles,140L/s
2021-03-08T17:11:00-08:00 Los_Angeles,135L/s
2021-03-08T17:12:00-08:00 Los_Angeles,140L/s
2021-03-08T17:13:43-08:00 Los_Angeles,135L/s
2021-03-08T17:14:43-08:00 Los_Angeles,140L/s
2021-03-08T17:15:55-08:00 Los_Angeles,145L/s
2021-03-08T17:16:55-08:00 Los_Angeles,140L/s
2021-03-08T17:17:55-08:00 Los_Angeles,145L/s
2021-03-08T17:18:55-08:00 Los_Angeles,140L/s
2021-03-08T17:19:57-08:00 Los_Angeles,135L/s
2021-03-08T17:20:00-08:00 Los_Angeles,135L/s
2021-03-08T17:21:00-08:00 Los_Angeles,140L/s
2021-03-08T17:22:00-08:00 Los_Angeles,135L/s
2021-03-08T17:23:08-08:00 Los_Angeles,140L/s
2021-03-08T17:24:19-08:00 Los_Angeles,135L/s
2021-03-08T17:25:19-08:00 Los_Angeles,140L/s
2021-03-08T17:26:20-08:00 Los_Angeles,135L/s
2021-03-08T17:27:20-08:00 Los_Angeles,140L/s
2021-03-08T17:28:31-08:00 Los_Angeles,135L/s
2021-03-08T17:29:31-08:00 Los_Angeles,145L/s
2021-03-08T17:30:00-08:00 Los_Angeles,140.27777099609375L/s
2021-03-08T17:31:00-08:00 Los_Angeles,150L/s
2021-03-08T17:32:03-08:00 Los_Angeles,145L/s
2021-03-08T17:33:03-08:00 Los_Angeles,140L/s
2021-03-08T17:35:45-08:00 Los_Angeles,130L/s
2021-03-08T17:38:16-08:00 Los_Angeles,125L/s
2021-03-08T17:39:16-08:00 Los_Angeles,130L/s
2021-03-08T17:40:00-08:00 Los_Angeles,130L/s
2021-03-08T17:41:00-08:00 Los_Angeles,135L/s
2021-03-08T17:42:00-08:00 Los_Angeles,130L/s
2021-03-08T17:43:09-08:00 Los_Angeles,135L/s
2021-03-08T17:44:09-08:00 Los_Angeles,130L/s
2021-03-08T17:45:10-08:00 Los_Angeles,135L/s
2021-03-08T17:46:10-08:00 Los_Angeles,130L/s
2021-03-08T17:47:10-08:00 Los_Angeles,125L/s
2021-03-08T17:48:10-08:00 Los_Angeles,130L/s
2021-03-08T17:50:00-08:00 Los_Angeles,130L/s
2021-03-08T17:51:23-08:00 Los_Angeles,125.27777862548828L/s
2021-03-08T17:52:23-08:00 Los_Angeles,130L/s
2021-03-08T17:53:24-08:00 Los_Angeles,125L/s
2021-03-08T17:54:25-08:00 Los_Angeles,130L/s
2021-03-08T17:55:25-08:00 Los_Angeles,125L/s
2021-03-08T17:56:26-08:00 Los_Angeles,130L/s
2021-03-08T17:57:26-08:00 Los_Angeles,125L/s
2021-03-08T17:58:57-08:00 Los_Angeles,120L/s
2021-03-08T17:59:58-08:00 Los_Angeles,125L/s
2021-03-08T18:00:00-08:00 Los_Angeles,125L/s
2021-03-08T18:01:08-08:00 Los_Angeles,130L/s
2021-03-08T18:02:08-08:00 Los_Angeles,125L/s
2021-03-08T18:03:50-08:00 Los_Angeles,130L/s
2021-03-08T18:04:50-08:00 Los_Angeles,125L/s
2021-03-08T18:05:51-08:00 Los_Angeles,130L/s
2021-03-08T18:07:01-08:00 Los_Angeles,120L/s
2021-03-08T18:08:01-08:00 Los_Angeles,125L/s
2021-03-08T18:09:02-08:00 Los_Angeles,120L/s
2021-03-08T18:10:00-08:00 Los_Angeles,125L/s
2021-03-08T18:11:03-08:00 Los_Angeles,120L/s
2021-03-08T18:12:34-08:00 Los_Angeles,125L/s
2021-03-08T18:13:34-08:00 Los_Angeles,120L/s
2021-03-08T18:14:34-08:00 Los_Angeles,125L/s
2021-03-08T18:15:35-08:00 Los_Angeles,120L/s
2021-03-08T18:16:35-08:00 Los_Angeles,125L/s
2021-03-08T18:18:09-08:00 Los_Angeles,130L/s
2021-03-08T18:19:09-08:00 Los_Angeles,125L/s
2021-03-08T18:20:00-08:00 Los_Angeles,125L/s
2021-03-08T18:21:00-08:00 Los_Angeles,120L/s
2021-03-08T18:22:00-08:00 Los_Angeles,125L/s
2021-03-08T18:23:01-08:00 Los_Angeles,120L/s
2021-03-08T18:24:11-08:00 Los_Angeles,125L/s
2021-03-08T18:25:11-08:00 Los_Angeles,120L/s
2021-03-08T18:26:23-08:00 Los_Angeles,115L/s
2021-03-08T18:27:23-08:00 Los_Angeles,120L/s
2021-03-08T18:28:23-08:00 Los_Angeles,125L/s
2021-03-08T18:29:23-08:00 Los_Angeles,120L/s
2021-03-08T18:30:00-08:00 Los_Angeles,120L/s
2021-03-08T18:31:00-08:00 Los_Angeles,125L/s
2021-03-08T18:32:05-08:00 Los_Angeles,120L/s
2021-03-08T18:34:16-08:00 Los_Angeles,125L/s
2021-03-08T18:35:16-08:00 Los_Angeles,120L/s
2021-03-08T18:36:28-08:00 Los_Angeles,115L/s
2021-03-08T18:37:28-08:00 Los_Angeles,120L/s
2021-03-08T18:38:28-08:00 Los_Angeles,115L/s
2021-03-08T18:39:28-08:00 Los_Angeles,120L/s
2021-03-08T18:40:00-08:00 Los_Angeles,120L/s
2021-03-08T18:41:00-08:00 Los_Angeles,115L/s
2021-03-08T18:42:00-08:00 Los_Angeles,120L/s
2021-03-08T18:43:11-08:00 Los_Angeles,125L/s
2021-03-08T18:44:12-08:00 Los_Angeles,120L/s
2021-03-08T18:45:12-08:00 Los_Angeles,135L/s
2021-03-08T18:46:13-08:00 Los_Angeles,140L/s
2021-03-08T18:47:13-08:00 Los_Angeles,135L/s
2021-03-08T18:48:13-08:00 Los_Angeles,130L/s
2021-03-08T18:49:13-08:00 Los_Angeles,135L/s
2021-03-08T18:50:00-08:00 Los_Angeles,125L/s
2021-03-08T18:51:00-08:00 Los_Angeles,120L/s
2021-03-08T18:52:04-08:00 Los_Angeles,125L/s
2021-03-08T18:54:05-08:00 Los_Angeles,120.55555725097656L/s
2021-03-08T18:55:05-08:00 Los_Angeles,125L/s
2021-03-08T18:56:05-08:00 Los_Angeles,120L/s
2021-03-08T18:57:58-08:00 Los_Angeles,125L/s
2021-03-08T18:58:58-08:00 Los_Angeles,120L/s
2021-03-08T18:59:58-08:00 Los_Angeles,125L/s
2021-03-08T19:00:00-08:00 Los_Angeles,120L/s
2021-03-08T19:01:19-08:00 Los_Angeles,115L/s
2021-03-08T19:02:20-08:00 Los_Angeles,120L/s
2021-03-08T19:04:01-08:00 Los_Angeles,115L/s
2021-03-08T19:05:02-08:00 Los_Angeles,120L/s
2021-03-08T19:07:03-08:00 Los_Angeles,125L/s
2021-03-08T19:08:03-08:00 Los_Angeles,120L/s
2021-03-08T19:09:03-08:00 Los_Angeles,115L/s
2021-03-08T19:10:00-08:00 Los_Angeles,120L/s
2021-03-08T19:11:15-08:00 Los_Angeles,115L/s
2021-03-08T19:12:15-08:00 Los_Angeles,120L/s
2021-03-08T19:13:57-08:00 Los_Angeles,125L/s
2021-03-08T19:15:08-08:00 Los_Angeles,120L/s
2021-03-08T19:16:18-08:00 Los_Angeles,125L/s
2021-03-08T19:17:18-08:00 Los_Angeles,115L/s
2021-03-08T19:18:18-08:00 Los_Angeles,120L/s
2021-03-08T19:19:30-08:00 Los_Angeles,115L/s
2021-03-08T19:20:00-08:00 Los_Angeles,120L/s
2021-03-08T19:21:00-08:00 Los_Angeles,125L/s
2021-03-08T19:22:00-08:00 Los_Angeles,120L/s
2021-03-08T19:23:00-08:00 Los_Angeles,125L/s
2021-03-08T19:25:43-08:00 Los_Angeles,120L/s
2021-03-08T19:26:43-08:00 Los_Angeles,125L/s
2021-03-08T19:27:43-08:00 Los_Angeles,120L/s
2021-03-08T19:28:43-08:00 Los_Angeles,125L/s
2021-03-08T19:29:44-08:00 Los_Angeles,120L/s
2021-03-08T19:30:00-08:00 Los_Angeles,125L/s
2021-03-08T19:31:00-08:00 Los_Angeles,120L/s
2021-03-08T19:32:00-08:00 Los_Angeles,125L/s
2021-03-08T19:33:18-08:00 Los_Angeles,130L/s
2021-03-08T19:34:59-08:00 Los_Angeles,126.11111450195312L/s
2021-03-08T19:35:59-08:00 Los_Angeles,125L/s
2021-03-08T19:37:11-08:00 Los_Angeles,120L/s
2021-03-08T19:38:11-08:00 Los_Angeles,125L/s
2021-03-08T19:39:12-08:00 Los_Angeles,120L/s
2021-03-08T19:40:00-08:00 Los_Angeles,125L/s
2021-03-08T19:41:04-08:00 Los_Angeles,120L/s
2021-03-08T19:42:04-08:00 Los_Angeles,125L/s
2021-03-08T19:43:17-08:00 Los_Angeles,120L/s
2021-03-08T19:44:18-08:00 Los_Angeles,130L/s
2021-03-08T19:45:27-08:00 Los_Angeles,135L/s
2021-03-08T19:46:27-08:00 Los_Angeles,130L/s
2021-03-08T19:47:28-08:00 Los_Angeles,135L/s
2021-03-08T19:49:10-08:00 Los_Angeles,140L/s
2021-03-08T19:50:00-08:00 Los_Angeles,130L/s
2021-03-08T19:51:11-08:00 Los_Angeles,125L/s
2021-03-08T19:52:12-08:00 Los_Angeles,120L/s
2021-03-08T19:53:12-08:00 Los_Angeles,125L/s
2021-03-08T19:54:12-08:00 Los_Angeles,130L/s
2021-03-08T19:55:15-08:00 Los_Angeles,125.55555725097656L/s
2021-03-08T19:56:26-08:00 Los_Angeles,130L/s
2021-03-08T19:57:26-08:00 Los_Angeles,125L/s
2021-03-08T19:58:26-08:00 Los_Angeles,130L/s
2021-03-08T19:59:27-08:00 Los_Angeles,125L/s
2021-03-08T20:00:00-08:00 Los_Angeles,130L/s
2021-03-08T20:01:00-08:00 Los_Angeles,125L/s
2021-03-08T20:02:19-08:00 Los_Angeles,120L/s
2021-03-08T20:03:19-08:00 Los_Angeles,125L/s
2021-03-08T20:04:20-08:00 Los_Angeles,120L/s
2021-03-08T20:05:20-08:00 Los_Angeles,125L/s
2021-03-08T20:06:21-08:00 Los_Angeles,120L/s
2021-03-08T20:07:42-08:00 Los_Angeles,125L/s
2021-03-08T20:08:42-08:00 Los_Angeles,120L/s
2021-03-08T20:09:53-08:00 Los_Angeles,125L/s
2021-03-08T20:10:00-08:00 Los_Angeles,125L/s
2021-03-08T20:11:00-08:00 Los_Angeles,120L/s
2021-03-08T20:12:04-08:00 Los_Angeles,115L/s
2021-03-08T20:13:04-08:00 Los_Angeles,120L/s
2021-03-08T20:14:05-08:00 Los_Angeles,125L/s
2021-03-08T20:15:05-08:00 Los_Angeles,120L/s
2021-03-08T20:16:05-08:00 Los_Angeles,125L/s
2021-03-08T20:17:07-08:00 Los_Angeles,120L/s
2021-03-08T20:18:08-08:00 Los_Angeles,125L/s
2021-03-08T20:19:18-08:00 Los_Angeles,120L/s
2021-03-08T20:20:00-08:00 Los_Angeles,125L/s
2021-03-08T20:21:00-08:00 Los_Angeles,120L/s
2021-03-08T20:22:00-08:00 Los_Angeles,125L/s
2021-03-08T20:23:00-08:00 Los_Angeles,120L/s
2021-03-08T20:24:01-08:00 Los_Angeles,125L/s
2021-03-08T20:25:02-08:00 Los_Angeles,130L/s
2021-03-08T20:26:23-08:00 Los_Angeles,135L/s
2021-03-08T20:27:23-08:00 Los_Angeles,130L/s
2021-03-08T20:28:23-08:00 Los_Angeles,125L/s
2021-03-08T20:29:23-08:00 Los_Angeles,120L/s
2021-03-08T20:30:00-08:00 Los_Angeles,120L/s
2021-03-08T20:31:15-08:00 Los_Angeles,125L/s
2021-03-08T20:32:16-08:00 Los_Angeles,120L/s
2021-03-08T20:33:27-08:00 Los_Angeles,125L/s
2021-03-08T20:34:27-08:00 Los_Angeles,120L/s
2021-03-08T20:35:27-08:00 Los_Angeles,125L/s
2021-03-08T20:36:27-08:00 Los_Angeles,115.83333587646484L/s
2021-03-08T20:37:27-08:00 Los_Angeles,120L/s
2021-03-08T20:39:50-08:00 Los_Angeles,125L/s
2021-03-08T20:40:00-08:00 Los_Angeles,125L/s
2021-03-08T20:41:01-08:00 Los_Angeles,120L/s
2021-03-08T20:42:12-08:00 Los_Angeles,125L/s
2021-03-08T20:43:12-08:00 Los_Angeles,120L/s
2021-03-08T20:44:12-08:00 Los_Angeles,125L/s
2021-03-08T20:45:14-08:00 Los_Angeles,120L/s
2021-03-08T20:46:15-08:00 Los_Angeles,125L/s
2021-03-08T20:47:15-08:00 Los_Angeles,120L/s
2021-03-08T20:48:15-08:00 Los_Angeles,125L/s
2021-03-08T20:49:36-08:00 Los_Angeles,120L/s
2021-03-08T20:50:00-08:00 Los_Angeles,120L/s
2021-03-08T20:51:17-08:00 Los_Angeles,115L/s
2021-03-08T20:52:17-08:00 Los_Angeles,120L/s
2021-03-08T20:53:18-08:00 Los_Angeles,125L/s
2021-03-08T20:54:18-08:00 Los_Angeles,120L/s
2021-03-08T20:55:40-08:00 Los_Angeles,125L/s
2021-03-08T20:56:40-08:00 Los_Angeles,120L/s
2021-03-08T20:57:40-08:00 Los_Angeles,115L/s
2021-03-08T20:58:40-08:00 Los_Angeles,120L/s
2021-03-08T20:59:53-08:00 Los_Angeles,115L/s
2021-03-08T21:00:00-08:00 Los_Angeles,115L/s
2021-03-08T21:01:03-08:00 Los_Angeles,120L/s
2021-03-08T21:03:16-08:00 Los_Angeles,115L/s
2021-03-08T21:04:16-08:00 Los_Angeles,120L/s
2021-03-08T21:07:48-08:00 Los_Angeles,125L/s
2021-03-08T21:08:48-08:00 Los_Angeles,120L/s
2021-03-08T21:09:48-08:00 Los_Angeles,115L/s
2021-03-08T21:10:00-08:00 Los_Angeles,125L/s
2021-03-08T21:11:00-08:00 Los_Angeles,120L/s
2021-03-08T21:12:51-08:00 Los_Angeles,125L/s
2021-03-08T21:13:51-08:00 Los_Angeles,120L/s
2021-03-08T21:14:52-08:00 Los_Angeles,125L/s
2021-03-08T21:16:02-08:00 Los_Angeles,120L/s
2021-03-08T21:17:02-08:00 Los_Angeles,125L/s
2021-03-08T21:18:02-08:00 Los_Angeles,120L/s
2021-03-08T21:19:14-08:00 Los_Angeles,125L/s
2021-03-08T21:20:00-08:00 Los_Angeles,125L/s
2021-03-08T21:21:00-08:00 Los_Angeles,120L/s
2021-03-08T21:22:00-08:00 Los_Angeles,125L/s
2021-03-08T21:23:17-08:00 Los_Angeles,130L/s
2021-03-08T21:24:17-08:00 Los_Angeles,125L/s
2021-03-08T21:25:18-08:00 Los_Angeles,120L/s
2021-03-08T21:26:18-08:00 Los_Angeles,125L/s
2021-03-08T21:27:29-08:00 Los_Angeles,120L/s
2021-03-08T21:28:29-08:00 Los_Angeles,125L/s
2021-03-08T21:29:29-08:00 Los_Angeles,120L/s
2021-03-08T21:30:00-08:00 Los_Angeles,120L/s
2021-03-08T21:31:00-08:00 Los_Angeles,125L/s
2021-03-08T21:32:04-08:00 Los_Angeles,120L/s
2021-03-08T21:33:15-08:00 Los_Angeles,125L/s
2021-03-08T21:34:15-08:00 Los_Angeles,115L/s
2021-03-08T21:35:15-08:00 Los_Angeles,120L/s
2021-03-08T21:36:15-08:00 Los_Angeles,125L/s
2021-03-08T21:37:38-08:00 Los_Angeles,130L/s
2021-03-08T21:38:49-08:00 Los_Angeles,125L/s
2021-03-08T21:39:49-08:00 Los_Angeles,135L/s
2021-03-08T21:40:00-08:00 Los_Angeles,130L/s
2021-03-08T21:41:00-08:00 Los_Angeles,125L/s
2021-03-08T21:42:00-08:00 Los_Angeles,120L/s
2021-03-08T21:43:00-08:00 Los_Angeles,125L/s
2021-03-08T21:44:00-08:00 Los_Angeles,120L/s
2021-03-08T21:45:00-08:00 Los_Angeles,125L/s
2021-03-08T21:46:00-08:00 Los_Angeles,120L/s
2021-03-08T21:47:00-08:00 Los_Angeles,125L/s
2021-03-08T21:48:14-08:00 Los_Angeles,130L/s
2021-03-08T21:49:14-08:00 Los_Angeles,125L/s
2021-03-08T21:50:00-08:00 Los_Angeles,130L/s
2021-03-08T21:51:06-08:00 Los_Angeles,125L/s
2021-03-08T21:53:07-08:00 Los_Angeles,130L/s
2021-03-08T21:54:08-08:00 Los_Angeles,125L/s
2021-03-08T21:55:08-08:00 Los_Angeles,120L/s
2021-03-08T21:56:08-08:00 Los_Angeles,130L/s
2021-03-08T21:57:19-08:00 Los_Angeles,125L/s
2021-03-08T21:58:40-08:00 Los_Angeles,120L/s
2021-03-08T21:59:40-08:00 Los_Angeles,125L/s
2021-03-08T22:00:00-08:00 Los_Angeles,125L/s
2021-03-08T22:01:51-08:00 Los_Angeles,130L/s
2021-03-08T22:02:52-08:00 Los_Angeles,125L/s
2021-03-08T22:05:23-08:00 Los_Angeles,120L/s
2021-03-08T22:06:24-08:00 Los_Angeles,125L/s
2021-03-08T22:07:45-08:00 Los_Angeles,130L/s
2021-03-08T22:08:45-08:00 Los_Angeles,125L/s
2021-03-08T22:10:00-08:00 Los_Angeles,125L/s
2021-03-08T22:11:06-08:00 Los_Angeles,130L/s
2021-03-08T22:12:06-08:00 Los_Angeles,125L/s
2021-03-08T22:13:28-08:00 Los_Angeles,115L/s
2021-03-08T22:14:28-08:00 Los_Angeles,120L/s
2021-03-08T22:15:28-08:00 Los_Angeles,125L/s
2021-03-08T22:16:28-08:00 Los_Angeles,120L/s
2021-03-08T22:17:50-08:00 Los_Angeles,115L/s
2021-03-08T22:18:50-08:00 Los_Angeles,120L/s
2021-03-08T22:20:00-08:00 Los_Angeles,120L/s
2021-03-08T22:21:41-08:00 Los_Angeles,125L/s
2021-03-08T22:22:41-08:00 Los_Angeles,120L/s
2021-03-08T22:23:42-08:00 Los_Angeles,115L/s
2021-03-08T22:24:42-08:00 Los_Angeles,120L/s
2021-03-08T22:25:42-08:00 Los_Angeles,125L/s
2021-03-08T22:26:42-08:00 Los_Angeles,130L/s
2021-03-08T22:27:42-08:00 Los_Angeles,125L/s
2021-03-08T22:29:25-08:00 Los_Angeles,120L/s
2021-03-08T22:30:00-08:00 Los_Angeles,120L/s
2021-03-08T22:31:06-08:00 Los_Angeles,115L/s
2021-03-08T22:32:06-08:00 Los_Angeles,120L/s
2021-03-08T22:33:06-08:00 Los_Angeles,115L/s
2021-03-08T22:34:06-08:00 Los_Angeles,120L/s
2021-03-08T22:35:08-08:00 Los_Angeles,115L/s
2021-03-08T22:36:08-08:00 Los_Angeles,120L/s
2021-03-08T22:38:00-08:00 Los_Angeles,115.83333587646484L/s
2021-03-08T22:39:01-08:00 Los_Angeles,120L/s
2021-03-08T22:40:00-08:00 Los_Angeles,120L/s
2021-03-08T22:41:00-08:00 Los_Angeles,115L/s
2021-03-08T22:42:03-08:00 Los_Angeles,120L/s
2021-03-08T22:43:03-08:00 Los_Angeles,115L/s
2021-03-08T22:44:04-08:00 Los_Angeles,120L/s
2021-03-08T22:45:24-08:00 Los_Angeles,115L/s
2021-03-08T22:46:25-08:00 Los_Angeles,120L/s
2021-03-08T22:47:25-08:00 Los_Angeles,125L/s
2021-03-08T22:48:25-08:00 Los_Angeles,130L/s
2021-03-08T22:49:25-08:00 Los_Angeles,125L/s
2021-03-08T22:50:00-08:00 Los_Angeles,130L/s
2021-03-08T22:51:00-08:00 Los_Angeles,125L/s
2021-03-08T22:52:00-08:00 Los_Angeles,115L/s
2021-03-08T22:53:29-08:00 Los_Angeles,120L/s
2021-03-08T22:54:29-08:00 Los_Angeles,115L/s
2021-03-08T22:55:29-08:00 Los_Angeles,120L/s
2021-03-08T22:56:31-08:00 Los_Angeles,115L/s
2021-03-08T22:57:31-08:00 Los_Angeles,124.44444274902344L/s
2021-03-08T22:58:31-08:00 Los_Angeles,120L/s
2021-03-08T22:59:31-08:00 Los_Angeles,125L/s
2021-03-08T23:00:00-08:00 Los_Angeles,125L/s
2021-03-08T23:01:13-08:00 Los_Angeles,120L/s
